,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,to,rt
281,"RT @adayelaye: Marc Edelman: the right to food least contentious of economic, social &amp; cultural rights yet most often violated. #aaa2011 #food",FALSE,NA,19/11/2011 22:17,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,SportLinguist,NA,adayelaye
282,#AAA2011 macCarthy: tourist monetary exchanges with Trobrianders are btw gift and commodity; money is not inherently corrosive,FALSE,NA,19/11/2011 22:17,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,strongthomas,NA,NA
283,RT @jccnoble: RT @Apaegletes: U Montreal students planning an Accessible #Anthro Assembly outside #AAA2011 protesting expensive commodified knowledge #OWS,FALSE,NA,19/11/2011 22:17,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,CultureCultJeff,NA,jccnoble
284,"10 anthros presented on #arabspring. Reflecting on politics, personal ties, evolving situation. #aaa2011",FALSE,NA,19/11/2011 22:15,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,CarwilJ,NA,NA
285,"Jennifer Dickinson &amp; Emily Manetta: code-switching in words or phonemes in multilingual, multiscript signage shapes unique publics #AAA2011",FALSE,NA,19/11/2011 22:13,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
286,"RT @JasonAntrosio: The Tangled Bank: Old metaphors for new evolutionary understandings, drawing on panels at #aaa2011 http://t.co/8dgVfMyQ",FALSE,NA,19/11/2011 22:07,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,GregDowney1,NA,JasonAntrosio
287,"RT @adayelaye: Marc Edelman: the right to food least contentious of economic, social &amp; cultural rights yet most often violated. #aaa2011 #food",FALSE,NA,19/11/2011 22:04,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,CarwilJ,NA,adayelaye
288,RT @adayelaye: Daniel Reichman: new trend toward consumers' desire for absolute empirical knowledge about the provenance of their food #aaa2011 #locavore,FALSE,NA,19/11/2011 22:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,FoodAnth,NA,adayelaye
289,#SAFN reception tonight at 6:15pm in room 510c. Drinks &amp; distinguished speaker Darna Dufour. #AAA2011,FALSE,NA,19/11/2011 22:00,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,FoodAnth,NA,NA
290,Daniel Reichman: new trend toward consumers' desire for absolute empirical knowledge about the provenance of their food #aaa2011 #locavore,FALSE,NA,19/11/2011 21:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,NA
291,"RT @adayelaye: Marc Edelman: the right to food least contentious of economic, social &amp; cultural rights yet most often violated. #aaa2011 #food",FALSE,NA,19/11/2011 21:59,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,maryam_bakht,NA,adayelaye
292,"Miyaku Inoue: text production as important as &quot;content,&quot; not veracity but &quot;fidelity of material movement,&quot; context=text #AAA2011",FALSE,NA,19/11/2011 21:58,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
293,Miyako Inoue: circulation of texts &amp; textualization involves sense of sign as material &amp; of material process; sign as *technology* #AAA2011,FALSE,NA,19/11/2011 21:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
294,"RT @adayelaye: Marc Edelman: the right to food least contentious of economic, social &amp; cultural rights yet most often violated. #aaa2011 #food",FALSE,NA,19/11/2011 21:54,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,adayelaye
295,Current paper I'm sitting through can best be described as wow...erm...wow. Someone save me. #AAA2011,FALSE,NA,19/11/2011 21:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,palaeogirl,NA,NA
296,"Marc Edelman: the right to food least contentious of economic, social &amp; cultural rights yet most often violated. #aaa2011 #food",FALSE,NA,19/11/2011 21:48,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,NA
297,Marc Edelman talking abt peasants movements' effort to redefine right to food from food aid to right to produce #viacampesina #aaa2011,FALSE,NA,19/11/2011 21:45,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,CarwilJ,NA,NA
298,Amanda Sophie Green talk: international slow food movement moving to embrace indigenous land activism #decolonize #aaa2011,FALSE,NA,19/11/2011 21:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,CarwilJ,NA,NA
299,I hope everyone enjoys the rest of their stay for #AAA2011 and has a safe trip home.,FALSE,NA,19/11/2011 21:37,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,1D4TW,NA,NA
300,Great big congratulations to @CMcGranahan for organizing a wonderful mega session on #anthro and intelligence at #AAA2011,FALSE,NA,19/11/2011 21:37,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,1D4TW,NA,NA
301,Very proud and grateful to have taken part in excellent sessions at both #AAA2011 and #OffAAA - among the best ever.,FALSE,NA,19/11/2011 21:35,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,1D4TW,NA,NA
302,RT @strongthomas: #AAA2011 'oh great we finally get theory from the south and it happens to be from two white people from the University of Chicago',FALSE,NA,19/11/2011 21:25,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,ebrukayaalp,NA,strongthomas
303,"Laura Brown: acts &amp; presence of writing in small shops mediates relationships &amp; debts, works because form of writing is unique #AAA2011",FALSE,NA,19/11/2011 21:25,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
304,RT @strongthomas: #AAA2011 Jean: the retreat from theory (eg in Anthro) is a luxury the south cannot afford.,FALSE,NA,19/11/2011 21:22,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,ebrukayaalp,NA,strongthomas
305,#AAA2011 Michelle MacCarthy on money in Trobriand-tourist encounters,FALSE,NA,19/11/2011 21:21,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,strongthomas,NA,NA
306,#AAA2011 primitivist encounters today: new ethnographies of indigenous tourism,FALSE,NA,19/11/2011 21:19,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,strongthomas,NA,NA
307,RT @strongthomas: #AAA2011 ferguson: third world no longer a place but a type of relation found all over -- including in the USA,FALSE,NA,19/11/2011 21:17,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,ebrukayaalp,NA,strongthomas
308,"Good poster session earlier today, 5-0620. #AAA2011",FALSE,NA,19/11/2011 21:15,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,AlisonDeplonty,NA,NA
309,"Matthew Hull: drawing on Warner, even in bureaucracies w/hierarchy, importance of circulating texts; a &quot;file&quot; draws bureaucrat in #AAA2011",FALSE,NA,19/11/2011 21:08,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
310,RT @among_others: Join participants in #OccupyAAA #DecolonizeAAA at 3:30 PM in Viger Hall #AAA2011 to travel to visit @OccupyMontreal in Victoria Sq! #occupy,FALSE,NA,19/11/2011 21:07,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,jenkersey,NA,among_others
311,"Seeds, seeds, seeds! #aaa2011 #foodpanels",FALSE,NA,19/11/2011 21:05,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,NA
312,RT @adayelaye: Joan P. Mencher: Ive worked in South India since November of 1958 Here's to long-term fieldwork! #aaa2011 #foodactivism,FALSE,NA,19/11/2011 21:04,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,adayelaye
313,"Joan P. Mencher: If anyone has documentaries of the food movement in the U.S., people in India want to see them! #aaa2011 #foodanth",FALSE,NA,19/11/2011 20:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,NA
314,Joan P. Mencher: Ive worked in South India since November of 1958 Here's to long-term fieldwork! #aaa2011 #foodactivism,FALSE,NA,19/11/2011 20:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,NA
315,RT @among_others: Tired of #AAA2011 fl 5 bathroom lines? Head downstairs to fl 4's two sets of cavernous toilet cathedrals! #protip,FALSE,NA,19/11/2011 20:47,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,among_others
316,#AAA2011 Photos up on Flickr ~ @AmericanAnthro http://t.co/0HIKZHyE,FALSE,NA,19/11/2011 20:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.socialoomph.com&quot; rel=&quot;nofollow&quot;&gt;SocialOomph&lt;/a&gt;,RaysTLH,NA,NA
317,#AAA2011 Gillian Tett: How can anthropologists contribute to economic policy debates? http://t.co/p70XaNxA,FALSE,NA,19/11/2011 20:28,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;,erinbtaylor_,NA,NA
318,I'm physically and mentally exhausted. Also very excited to get home and stop sleeping in a narrow top bunk! #gradschoolproblems #AAA2011,FALSE,NA,19/11/2011 20:22,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,jessiewanders,NA,NA
319,Tired of #AAA2011 fl 5 bathroom lines? Head downstairs to fl 4's two sets of cavernous toilet cathedrals! #protip,FALSE,NA,19/11/2011 20:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
320,Always entertaining and anecdotal. Bourgois stole the show. #aaa2011,FALSE,NA,19/11/2011 20:11,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
321,First time I've heard of Business Anthropology! Wouldn't it equal to getting a MBA and Anthro PhD? #AAA2011,FALSE,NA,19/11/2011 20:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,JarinChu,NA,NA
322,"RT @adayelaye: Sutton: On the other hand, &quot;traditional&quot; serves as a &quot;foil&quot; against which one establishes one's own taste #aaa2011 #food",FALSE,NA,19/11/2011 20:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,adayelaye
323,"RT @adayelaye: David Sutton: In cooking, the category &quot;traditional&quot; can limit experimentation. #aaa2011 #food #memory",FALSE,NA,19/11/2011 20:06,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,adayelaye
324,"Greenhouse: Durkheim's &quot;law&quot; is not groupthink, but a symbolic order #aaa2011",FALSE,NA,19/11/2011 20:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,kevinkarpiak,NA,NA
325,"Bourgois: informant says police don't understand the drug structure in Philly, implies that not knowing pays everyone's bills. #aaa2011",FALSE,NA,19/11/2011 20:01,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
326,What is especially beautiful is the &quot;bird's eye&quot; surveillance perspective the photos have. Subtle touch. Highly effective. #aaa2011,FALSE,NA,19/11/2011 19:57,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
327,Carol Greenhouse: Law is not a legal category #aaa2011,FALSE,NA,19/11/2011 19:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,kevinkarpiak,NA,NA
328,"Bourgois, as usual, speaking over beautiful photos. This time of North Philly heroin trade. #aaa2011",FALSE,NA,19/11/2011 19:55,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
329,Haters gonna make some good points. #AAA2011 #hatersgonnahate,FALSE,NA,19/11/2011 19:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,jessiewanders,NA,NA
330,"Anthropologies of the Automatic starts at 4pm in 519B: drones, digital jukeboxes, and the proletarianized cloud. #AAA2011",FALSE,NA,19/11/2011 19:51,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,spinsterofutica,NA,NA
331,So funny to observe conversational patterns of ethologically-influenced phys anthros& #AAA2011 http://t.co/hC58R4cy,FALSE,NA,19/11/2011 19:50,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://foursquare.com&quot; rel=&quot;nofollow&quot;&gt;foursquare&lt;/a&gt;,enkerli,NA,NA
332,Jackson: hyperlogical information transmission has yielded and occulted public sphere. #aaa2011,FALSE,NA,19/11/2011 19:49,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
333,Jackson: how are people invested in racial logics? Might be the only ground on which to understand racial concepts. #aaa2011,FALSE,NA,19/11/2011 19:47,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
334,"Sutton: On the other hand, &quot;traditional&quot; serves as a &quot;foil&quot; against which one establishes one's own taste #aaa2011 #food",FALSE,NA,19/11/2011 19:42,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,NA
335,"Jackson describes conflicts of race and racism as not noncrisis, but lack of crisis. #aaa2011",FALSE,NA,19/11/2011 19:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
336,"David Sutton: In cooking, the category &quot;traditional&quot; can limit experimentation. #aaa2011 #food #memory",FALSE,NA,19/11/2011 19:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,adayelaye,NA,NA
337,Low supplements a section on securitization published this Sept (2011) in American Anthropologist. #aaa2011,FALSE,NA,19/11/2011 19:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
338,Tonight free public screening of Barbash and Castaing-Taylors #ethnographic film #Sweetgrass in #Montreal http://t.co/knEfF6dN #AAA2011,FALSE,NA,19/11/2011 19:38,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://choqok.gnufolks.org/&quot; rel=&quot;nofollow&quot;&gt;Choqok&lt;/a&gt;,cynocephale,NA,NA
339,"William Garriott: if one must go beyond the Law to study police, what does it mean for Legal Anthropology? #AAA2011",FALSE,NA,19/11/2011 19:23,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,kevinkarpiak,NA,NA
340,"RT @spinsterofutica: Vincent Crapanzano: Literary anthropology traffics in the implicit, not the tyranny of the explicit that marks academic writing. #AAA2011",FALSE,NA,19/11/2011 19:23,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,nickmizer,NA,spinsterofutica
341,#AAA2011 Photos up on Flickr http://t.co/8lmTsRfX,FALSE,NA,19/11/2011 19:23,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;,VOTPnews,NA,NA
342,RT @DUKEpress: #AAA2011 50% off sale going on NOW! All big titles are selling out; get yours before they're gone! Booths 519-521-523,FALSE,NA,19/11/2011 19:22,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,saddolls,NA,DUKEpress
343,"516CD really filling up before Setha Low, John Jackson, Philippe Bourgois speak. #aaa2011",FALSE,NA,19/11/2011 19:22,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
344,"RT @spinsterofutica: Vincent Crapanzano: Literary anthropology traffics in the implicit, not the tyranny of the explicit that marks academic writing. #AAA2011",FALSE,NA,19/11/2011 19:20,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,adayelaye,NA,spinsterofutica
345,excellent #SAFN double session happening now: &quot;Ethnographic Approaches to Food Activism&quot; - room 511A. #AAA2011,FALSE,NA,19/11/2011 19:10,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,FoodAnth,NA,NA
346,Nation of Suspects Executive Panel. #aaa2011,FALSE,NA,19/11/2011 19:05,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,saverte,NA,NA
347,"#AAA2011 Meet at 3:30PM today (Saturday 19/11/2011), in Viger Hall area (where we've been meeting) to walk over to Occupy Montréal",FALSE,NA,19/11/2011 19:00,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,marylgray,NA,NA
348,"RT @spinsterofutica: Vincent Crapanzano: Literary anthropology traffics in the implicit, not the tyranny of the explicit that marks academic writing. #AAA2011",FALSE,NA,19/11/2011 18:56,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,kevinkarpiak,NA,spinsterofutica
349,"Vincent Crapanzano: Literary anthropology traffics in the implicit, not the tyranny of the explicit that marks academic writing. #AAA2011",FALSE,NA,19/11/2011 18:53,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,spinsterofutica,NA,NA
350,"The Tangled Bank: Old metaphors for new evolutionary understandings, drawing on panels at #aaa2011 http://t.co/8dgVfMyQ",FALSE,NA,19/11/2011 18:48,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,JasonAntrosio,NA,NA
351,RT @AmericanAnthro: #AAA2011 Photos up on Flickr http://t.co/Q79zSb9a,FALSE,NA,19/11/2011 18:41,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://publicize.wp.com/&quot; rel=&quot;nofollow&quot;&gt;WordPress.com&lt;/a&gt;,cynocephale,NA,AmericanAnthro
352,Fantastic discussion in the APLA business meeting of Didier Fassin's distinguished lecture last night #AAA2011,FALSE,NA,19/11/2011 18:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,kevinkarpiak,NA,NA
353,#AAA2011 Photos up on Flickr http://t.co/Q79zSb9a,FALSE,NA,19/11/2011 18:40,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://publicize.wp.com/&quot; rel=&quot;nofollow&quot;&gt;WordPress.com&lt;/a&gt;,AmericanAnthro,NA,NA
354,Join participants in #OccupyAAA #DecolonizeAAA at 3:30 PM in Viger Hall #AAA2011 to travel to visit @OccupyMontreal in Victoria Sq! #occupy,FALSE,NA,19/11/2011 18:31,FALSE,NA,1.38E+17,NA,&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,among_others,NA,NA
